,station id,station latitude,station longitude,station name,year
107,329,40.72015227,-74.01036501,Greenwich St & North Moore St,2016
108,330,40.71450451,-74.00562789,Reade St & Broadway,2016
109,331,40.71173107,-73.99193043,Pike St & Monroe St,2016
110,332,40.71219906,-73.97948148,Cherry St,2016
111,334,40.74238787,-73.99726235,W 20 St & 7 Ave,2016
112,335,40.72903917,-73.99404649,Washington Pl & Broadway,2016
113,336,40.73047747,-73.99906065,Sullivan St & Washington Sq,2016
114,337,40.703799200000006,-74.00838676,Old Slip & Front St,2016
115,339,40.72580614,-73.97422494,Avenue D & E 12 St,2016
116,340,40.71269042,-73.98776323,Madison St & Clinton St,2016
117,341,40.71782143,-73.97628939,Stanton St & Mangin St,2016
118,342,40.71739973,-73.98016555,Columbia St & Rivington St,2016
119,343,40.69794,-73.96986848,Clinton Ave & Flushing Ave,2016
120,344,40.6851443,-73.95380904,Monroe St & Bedford Ave,2016
121,345,40.73649403,-73.99704374,W 13 St & 6 Ave,2016
122,346,40.73652889,-74.00618026,Bank St & Hudson St,2016
123,347,40.728846000000004,-74.00859100000001,Greenwich St & W Houston St,2016
124,348,40.72490985,-74.00154702,W Broadway & Spring St,2016
125,349,40.71850211,-73.98329859,Rivington St & Ridge St,2016
126,350,40.71559509,-73.9870295,Clinton St & Grand St,2016
127,351,40.70530954,-74.00612572,Front St & Maiden Ln,2016
128,352,40.76340613,-73.97722479,W 56 St & 6 Ave,2016
129,353,40.68539567,-73.97431458,S Portland Ave & Hanson Pl,2016
130,354,40.69363137,-73.96223558,Emerson Pl & Myrtle Ave,2016
131,355,40.71602118,-73.99974372,Bayard St & Baxter St,2016
132,356,40.71622644,-73.98261206,Bialystoker Pl & Delancey St,2016
133,357,40.73261787,-73.99158043,E 11 St & Broadway,2016
134,358,40.73291553,-74.00711384,Christopher St & Greenwich St,2016
135,359,40.75510267,-73.97498696,E 47 St & Park Ave,2016
136,360,40.70717936,-74.00887308,William St & Pine St,2016
137,361,40.71605866,-73.99190759,Allen St & Hester St,2016
138,362,40.75172632,-73.98753523,Broadway & W 37 St,2016
139,363,40.70834698,-74.01713445,West Thames St,2016
140,364,40.68900443,-73.96023854,Lafayette Ave & Classon Ave,2016
141,365,40.68223166,-73.9614583,Fulton St & Grand Ave,2016
142,366,40.693261,-73.968896,Clinton Ave & Myrtle Ave,2016
143,367,40.75828065,-73.97069431,E 53 St & Lexington Ave,2016
144,368,40.73038599,-74.00214988,Carmine St & 6 Ave,2016
145,369,40.73224119,-74.00026394,Washington Pl & 6 Ave,2016
146,372,40.694528000000005,-73.958089,Franklin Ave & Myrtle Ave,2016
147,373,40.69331716,-73.95381995,Willoughby Ave & Walworth St,2016
148,376,40.70862144,-74.00722156,John St & William St,2016
149,377,40.72243797,-74.00566443,6 Ave & Canal St,2016
150,379,40.749156,-73.9916,W 31 St & 7 Ave,2016
151,380,40.73401143,-74.00293877,W 4 St & 7 Ave S,2016
152,382,40.73492695,-73.99200509,University Pl & E 14 St,2016
153,383,40.735238,-74.000271,Greenwich Ave & Charles St,2016
154,384,40.683048,-73.964915,Fulton St & Washington Ave,2016
155,385,40.75797322,-73.96603308,E 55 St & 2 Ave,2016
156,386,40.71494807,-74.00234482,Centre St & Worth St,2016
157,387,40.71273266,-74.0046073,Centre St & Chambers St,2016
158,388,40.74971775,-74.00295035,W 26 St & 10 Ave,2016
159,389,40.71044554,-73.96525063,Broadway & Berry St,2016
160,390,40.69221589,-73.9842844,Duffield St & Willoughby St,2016
161,391,40.69760127,-73.99344559,Clark St & Henry St,2016
162,392,40.695065,-73.987167,Jay St & Tech Pl,2016
163,393,40.72299208,-73.97995466,E 5 St & Avenue C,2016
164,394,40.72521311,-73.97768752,E 9 St & Avenue C,2016
165,395,40.68807003,-73.98410637,Bond St & Schermerhorn St,2016
166,396,40.68034242,-73.95576894,Lefferts Pl & Franklin Ave,2016
167,397,40.68415748,-73.96922273,Fulton St & Clermont Ave,2016
168,398,40.69165183,-73.99997859999999,Atlantic Ave & Furman St,2016
169,399,40.68851534,-73.9647628,Lafayette Ave & St James Pl,2016
170,400,40.71926081,-73.98178024,Pitt St & Stanton St,2016
171,401,40.72019576,-73.98997825,Allen St & Rivington St,2016
172,402,40.740343200000005,-73.98955109,Broadway & E 22 St,2016
173,405,40.739323,-74.008119,Washington St & Gansevoort St,2016
174,406,40.69512845,-73.99595065,Hicks St & Montague St,2016
175,407,40.700469,-73.991454,Henry St & Poplar St,2016
176,408,40.71076228,-73.99400398,Market St & Cherry St,2016
177,409,40.6906495,-73.95643107,DeKalb Ave & Skillman St,2016
178,410,40.72066442,-73.98517977,Suffolk St & Stanton St,2016
179,411,40.72228087,-73.97668709,E 6 St & Avenue D,2016
180,412,40.715815500000005,-73.99422366,Forsyth St & Canal St,2016
181,414,40.70281858,-73.98765762,Pearl St & Anchorage Pl,2016
182,415,40.7047177,-74.00926027,Pearl St & Hanover Square,2016
183,416,40.68753406,-73.97265183,Cumberland St & Lafayette Ave,2016
184,417,40.71291224,-74.01020234,Barclay St & Church St,2016
185,418,40.70224,-73.982578,Front St & Gold St,2016
186,419,40.69580705,-73.97355569,Carlton Ave & Park Ave,2016
187,420,40.68764484,-73.96968902,Clermont Ave & Lafayette Ave,2016
188,421,40.69573398,-73.97129668,Clermont Ave & Park Ave,2016
189,422,40.770513,-73.988038,W 59 St & 10 Ave,2016
190,423,40.76584941,-73.98690506,W 54 St & 9 Ave,2016
191,426,40.71754834,-74.01322069,West St & Chambers St,2016
192,427,40.701907,-74.013942,Bus Slip & State St,2016
193,428,40.72467721,-73.98783413,E 3 St & 1 Ave,2016
194,430,40.7014851,-73.98656928,York St & Jay St,2016
195,432,40.72621788,-73.98379855,E 7 St & Avenue A,2016
196,433,40.72955361,-73.98057249,E 13 St & Avenue A,2016
197,434,40.74317449,-74.00366443,9 Ave & W 18 St,2016
198,435,40.74173969,-73.99415556,W 21 St & 6 Ave,2016
199,436,40.68216564,-73.95399026,Hancock St & Bedford Ave,2016
200,437,40.68098339,-73.95004798,Macon St & Nostrand Ave,2016
201,438,40.72779126,-73.98564945,St Marks Pl & 1 Ave,2016
202,440,40.75255434,-73.97282625,E 45 St & 3 Ave,2016
203,441,40.756014,-73.967416,E 52 St & 2 Ave,2016
204,442,40.746646999999996,-73.993915,W 27 St & 7 Ave,2016
205,443,40.70853074,-73.96408963,Bedford Ave & S 9 St,2016
206,444,40.742354299999995,-73.98915076,Broadway & W 24 St,2016
207,445,40.72740794,-73.98142006,E 10 St & Avenue A,2016
208,446,40.74487634,-73.99529885,W 24 St & 7 Ave,2016
209,447,40.76370739,-73.9851615,8 Ave & W 52 St,2016
210,448,40.75660359,-73.9979009,W 37 St & 10 Ave,2016
211,449,40.76461837,-73.98789473,W 52 St & 9 Ave,2016
212,450,40.76227205,-73.98788205,W 49 St & 8 Ave,2016
213,453,40.74475148,-73.99915362,W 22 St & 8 Ave,2016
214,454,40.75455731,-73.96592976,E 51 St & 1 Ave,2016
215,455,40.75001986,-73.96905301,1 Ave & E 44 St,2016
216,456,40.75971079999999,-73.97402311,E 53 St & Madison Ave,2016
217,457,40.76695317,-73.98169333,Broadway & W 58 St,2016
218,458,40.751396,-74.00522600000001,11 Ave & W 27 St,2016
219,459,40.746745000000004,-74.007756,W 20 St & 11 Ave,2016
220,460,40.71285887,-73.96590294,S 4 St & Wythe Ave,2016
221,461,40.73587678,-73.98205027,E 20 St & 2 Ave,2016
222,462,40.74691959,-74.00451887,W 22 St & 10 Ave,2016
223,465,40.75513557,-73.98658032,Broadway & W 41 St,2016
224,466,40.74395411,-73.99144871,W 25 St & 6 Ave,2016
225,467,40.68312489,-73.97895137,Dean St & 4 Ave,2016
226,468,40.7652654,-73.98192338,Broadway & W 55 St,2016
227,469,40.76344058,-73.98268129,Broadway & W 53 St,2016
228,470,40.74345335,-74.00004031,W 20 St & 8 Ave,2016
229,471,40.71286844,-73.95698119,Grand St & Havemeyer St,2016
230,472,40.745712100000006,-73.98194829,E 32 St & Park Ave,2016
231,473,40.72110063,-73.99192540000001,Rivington St & Chrystie St,2016
232,474,40.7451677,-73.98683077,5 Ave & E 29 St,2016
233,475,40.73524276,-73.98758561,E 16 St & Irving Pl,2016
234,476,40.74394314,-73.97966069,E 31 St & 3 Ave,2016
235,477,40.75640548,-73.9900262,W 41 St & 8 Ave,2016
236,478,40.76030096,-73.99884222,11 Ave & W 41 St,2016
237,479,40.76019252,-73.9912551,9 Ave & W 45 St,2016
238,480,40.76669671,-73.99061728,W 53 St & 10 Ave,2016
239,481,40.71260486,-73.96264403,S 3 St & Bedford Ave,2016
240,482,40.73935542,-73.99931783,W 15 St & 7 Ave,2016
241,483,40.73223272,-73.98889957,E 12 St & 3 Ave,2016
242,484,40.75500254,-73.98014437,W 44 St & 5 Ave,2016
243,485,40.75038009,-73.98338988,W 37 St & 5 Ave,2016
244,486,40.7462009,-73.98855723,Broadway & W 29 St,2016
245,487,40.73314259,-73.97573881,E 20 St & FDR Drive,2016
246,488,40.75645824,-73.99372222,W 39 St & 9 Ave,2016
247,490,40.751551,-73.993934,8 Ave & W 33 St,2016
248,491,40.74096374,-73.98602213,E 24 St & Park Ave S,2016
249,492,40.75019995,-73.99093085,W 33 St & 7 Ave,2016
250,493,40.7568001,-73.98291153,W 45 St & 6 Ave,2016
251,494,40.74734825,-73.99723551,W 26 St & 8 Ave,2016
252,495,40.76269882,-73.99301222,W 47 St & 10 Ave,2016
253,496,40.73726186,-73.99238967,E 16 St & 5 Ave,2016
254,497,40.73704984,-73.99009296,E 17 St & Broadway,2016
255,498,40.74854862,-73.98808416,Broadway & W 32 St,2016
256,499,40.76915505,-73.98191841,Broadway & W 60 St,2016
257,500,40.76228826,-73.98336183,Broadway & W 51 St,2016
258,501,40.744219,-73.97121214,FDR Drive & E 35 St,2016
259,502,40.714215,-73.981346,Henry St & Grand St,2016
260,503,40.73827428,-73.98751968,E 20 St & Park Ave,2016
261,504,40.73221853,-73.98165557,1 Ave & E 16 St,2016
262,505,40.74901271,-73.98848395,6 Ave & W 33 St,2016
263,507,40.73912601,-73.97973776,E 25 St & 2 Ave,2016
264,508,40.76341379,-73.99667444,W 46 St & 11 Ave,2016
265,509,40.7454973,-74.00197139,9 Ave & W 22 St,2016
266,511,40.72938685,-73.97772429,E 14 St & Avenue B,2016
267,513,40.768254,-73.988639,W 56 St & 10 Ave,2016
268,514,40.76087502,-74.00277668,12 Ave & W 40 St,2016
269,515,40.76009437,-73.99461843,W 43 St & 10 Ave,2016
270,516,40.75206862,-73.96784384,E 47 St & 1 Ave,2016
271,517,40.751581,-73.97791,Pershing Square South,2016
272,518,40.74780373,-73.97344190000001,E 39 St & 2 Ave,2016
273,519,40.751872999999996,-73.97770600000001,Pershing Square North,2016
274,520,40.75992262,-73.97648516,W 52 St & 5 Ave,2016
275,522,40.75714758,-73.97207836,E 51 St & Lexington Ave,2016
276,523,40.75466591,-73.99138152,W 38 St & 8 Ave,2016
277,524,40.75527307,-73.98316936,W 43 St & 6 Ave,2016
278,525,40.75594159,-74.0021163,W 34 St & 11 Ave,2016
279,526,40.74765947,-73.98490707,E 33 St & 5 Ave,2016
280,527,40.744023,-73.976056,E 33 St & 2 Ave,2016
281,528,40.74290902,-73.97706058,2 Ave & E 31 St,2016
282,529,40.75756989999999,-73.99098507,W 42 St & 8 Ave,2016
283,530,40.771522,-73.99054100000001,11 Ave & W 59 St,2016
284,531,40.71893904,-73.99266288,Forsyth St & Broome St,2016
285,532,40.710451,-73.960876,S 5 Pl & S 4 St,2016
286,533,40.75299641,-73.98721619,Broadway & W 39 St,2016
287,534,40.70255065,-74.0127234,Water - Whitehall Plaza,2016
288,536,40.74144387,-73.97536082,1 Ave & E 30 St,2016
289,537,40.74025878,-73.98409214,Lexington Ave & E 24 St,2016
290,539,40.71534825,-73.96024116,Metropolitan Ave & Bedford Ave,2016
291,540,40.74311555,-73.98215353,Lexington Ave & E 29 St,2016
292,545,40.736502,-73.97809472,E 23 St & 1 Ave,2016
293,546,40.74444921,-73.98303529,E 30 St & Park Ave S,2016
294,2000,40.70255088,-73.98940236,Front St & Washington St,2016
295,2001,40.699773,-73.979927,Sands St & Navy St,2016
296,2002,40.716887,-73.96319799999999,Wythe Ave & Metropolitan Ave,2016
297,2003,40.73381219,-73.98054421,1 Ave & E 18 St,2016
298,2004,40.724399,-74.004704,6 Ave & Broome St,2016
299,2005,40.70531194,-73.97100056,Railroad Ave & Kay Ave,2016
300,2006,40.76590936,-73.97634151,Central Park S & 6 Ave,2016
301,2008,40.70569254,-74.01677685,Little West St & 1 Pl,2016
302,2009,40.71117444,-73.99682619,Catherine St & Monroe St,2016
303,2010,40.72165481,-74.00234737,Grand St & Greene St,2016
304,2012,40.739445,-73.97680600000001,E 27 St & 1 Ave,2016
305,2017,40.75022392,-73.97121414,E 43 St & 2 Ave,2016
306,2021,40.75929124,-73.98859651,W 45 St & 8 Ave,2016
307,2022,40.759107,-73.959223,E 60 St & York Ave,2016
308,2023,40.75968085,-73.97031366,E 55 St & Lexington Ave,2016
309,3002,40.711512,-74.01575600000001,South End Ave & Liberty St,2016
310,3016,40.72036775,-73.96165073,Kent Ave & N 7 St,2016
311,3017,40.751483,-73.996764,NYCBS Depot - FAR,2016
312,3036,40.68486875,-74.02544975,8D OPS 01,2016
313,3040,40.646678,-74.016263,SSP Tech Workshop,2016
314,3041,40.67890679,-73.94142771,Kingston Ave & Herkimer St,2016
315,3042,40.6794268,-73.92989109999999,Fulton St & Utica Ave,2016
316,3043,40.6814598,-73.934903,Lewis Ave & Decatur St,2016
317,3044,40.6800105,-73.938475,Albany Ave & Fulton St,2016
318,3046,40.682601,-73.938037,Marcus Garvey Blvd & Macon St,2016
319,3047,40.682368700000005,-73.944118,Halsey St & Tompkins Ave,2016
320,3048,40.684020000000004,-73.94977,Putnam Ave & Nostrand Ave,2016
321,3049,40.68488,-73.96304,Cambridge Pl & Gates Ave,2016
322,3050,40.6851532,-73.94111,Putnam Ave & Throop Ave,2016
323,3052,40.686312,-73.935775,Lewis Ave & Madison St,2016
324,3053,40.6900815,-73.94791500000001,Marcy Ave & Lafayette Ave,2016
325,3054,40.6894932,-73.942061,Greene Ave & Throop Ave,2016
326,3055,40.68833370000001,-73.950916,Greene Ave & Nostrand Ave,2016
327,3056,40.69072549,-73.95133465,Kosciuszko St & Nostrand Ave,2016
328,3057,40.69128258,-73.9452416,Kosciuszko St & Tompkins Ave,2016
329,3058,40.69237074,-73.93705428,Lewis Ave & Kosciuszko St,2016
330,3059,40.693398200000004,-73.939877,Pulaski St & Marcus Garvey Blvd,2016
331,3060,40.69425403,-73.94626915,Willoughby Ave & Tompkins Ave,2016
332,3061,40.69622937,-73.94371094,Throop Ave & Myrtle Ave,2016
333,3062,40.69539817,-73.94954908,Myrtle Ave & Marcy Ave,2016
334,3063,40.69527008,-73.95238108,Nostrand Ave & Myrtle Ave,2016
335,3064,40.69681963,-73.93756926,Myrtle Ave & Lewis Ave,2016
336,3065,40.70029511,-73.95032283,Union Ave & Wallabout St,2016
337,3066,40.69957608,-73.94708417,Tompkins Ave & Hopkins St,2016
338,3067,40.7016657,-73.9437303,Broadway & Whipple St,2016
339,3068,40.7031724,-73.940636,Humboldt St & Varet St,2016
340,3069,40.70411791,-73.94818595,Lorimer St & Broadway,2016
341,3070,40.70510918,-73.94407279,McKibbin St & Manhattan Ave,2016
342,3071,40.70538077,-73.94976519,Boerum St & Broadway,2016
343,3072,40.70583339,-73.94644578,Leonard St & Boerum St,2016
344,3073,40.70691254,-73.95441667,Division Ave & Hooper St,2016
345,3074,40.70767788,-73.94016171,Montrose Ave & Bushwick Ave,2016
346,3075,40.70708701,-73.95796783,Division Ave & Marcy Ave,2016
347,3076,40.70870368,-73.9448625,Scholes St & Manhattan Ave,2016
348,3077,40.70877084,-73.95095259,Stagg St & Union Ave,2016
349,3078,40.70925562,-73.95982218,Broadway & Roebling St,2016
350,3079,40.71103537,-73.94714303,Leonard St & Grand St,2016
351,3080,40.709340000000005,-73.95608,S 4 St & Rodney St,2016
352,3081,40.711863,-73.944024,Graham Ave & Grand St,2016
353,3082,40.71167351,-73.95141312,Hope St & Union Ave,2016
354,3083,40.71247661,-73.94100005,Bushwick Ave & Powers St,2016
355,3084,40.71348658,-73.94792458,Devoe St & Leonard St,2016
356,3085,40.714690000000004,-73.95739,Roebling St & N 4 St,2016
357,3086,40.715143,-73.944507,Graham Ave & Conselyea St,2016
358,3087,40.71413311,-73.95234386,Metropolitan Ave & Meeker Ave,2016
359,3088,40.7160751,-73.95202900000001,Union Ave & Jackson St,2016
360,3089,40.7173184,-73.94820213,Leonard St & Meeker Ave,2016
361,3090,40.71774592,-73.95600096,N 8 St & Driggs Ave,2016
362,3091,40.71764,-73.94882,Frost St & Meeker St,2016
363,3092,40.7190095,-73.95852515,Berry St & N 8 St,2016
364,3093,40.71745169,-73.95850939,N 6 St & Bedford Ave,2016
365,3094,40.7169811,-73.94485918,Graham Ave & Withers St,2016
366,3095,40.71929301,-73.94500379,Graham Ave & Herbert St,2016
367,3096,40.71924,-73.95241999999999,Union Ave & N 12 St,2016
368,3098,40.71928,-73.94861,Leonard St & Bayard St,2016
369,3099,40.7215224,-73.94898266,Leonard St & Manhattan Ave,2016
370,3100,40.72481256,-73.94752622,Nassau Ave & Newell St,2016
371,3101,40.72079821,-73.95484712,N 12 St & Bedford Ave,2016
372,3102,40.72179134,-73.95041540000001,Driggs Ave & Lorimer St,2016
373,3103,40.72153267,-73.95782357,N 11 St & Wythe Ave,2016
374,3105,40.724055,-73.955736,N 15 St & Wythe Ave,2016
375,3106,40.72325,-73.94308000000001,Driggs Ave & N Henry St,2016
376,3107,40.72311651,-73.95212324,Bedford Ave & Nassau Ave,2016
377,3108,40.725570000000005,-73.94434,Nassau Ave & Russell St,2016
378,3109,40.72606,-73.95621,Banker St & Meserole Ave,2016
379,3110,40.72708584,-73.95299117,Meserole Ave & Manhattan Ave,2016
380,3111,40.725848299999996,-73.95064893,Norman Ave & Leonard St,2016
381,3112,40.72906,-73.95779,Milton St & Franklin St,2016
382,3113,40.730259999999994,-73.95394,Greenpoint Ave & Manhattan Ave,2016
383,3114,40.73165141,-73.96161892,India St & East River,2016
384,3115,40.73232194,-73.9550858,India St & Manhattan Ave,2016
385,3116,40.732659999999996,-73.95826,Huron St & Franklin St,2016
386,3117,40.735640000000004,-73.95866,Franklin St & Dupont St,2016
387,3118,40.73555,-73.95284000000001,McGuinness Blvd & Eagle St,2016
388,3119,40.74232744,-73.95411749,Vernon Blvd & 50 Ave,2016
389,3120,40.741609999999994,-73.96044,Center Blvd & Borden Ave,2016
390,3121,40.74524768,-73.94733276,Jackson Ave & 46 Rd,2016
391,3122,40.74436329,-73.95587325,48 Ave & 5 St,2016
392,3123,40.74469738,-73.93540375,31 St & Thomson Ave,2016
393,3124,40.74731,-73.95451,46 Ave & 5 St,2016
394,3125,40.74708586,-73.94977234,45 Rd & 11 St,2016
395,3126,40.74718234,-73.9432635,44 Dr & Jackson Ave,2016
396,3127,40.74966,-73.9521,9 St & 44 Rd,2016
397,3128,40.75052534,-73.94594845,21 St & 43 Ave,2016
398,3129,40.75110165,-73.94073717,Queens Plaza North & Crescent St,2016
399,3131,40.7671284,-73.96224618,E 68 St & 3 Ave,2016
400,3132,40.76350532,-73.97109243,E 59 St & Madison Ave,2016
401,3134,40.76312584,-73.96526895,3 Ave & E 62 St,2016
402,3135,40.77112927,-73.95772297,E 75 St & 3 Ave,2016
403,3137,40.77282817,-73.96685276,5 Ave & E 73 St,2016
404,3138,40.77440546,-73.96175265,E 77 St & Park Ave,2016
405,3139,40.77118288,-73.96409422,E 72 St & Park Ave,2016
406,3140,40.77140426,-73.9535166,1 Ave & E 78 St,2016
407,3141,40.76500525,-73.95818491,1 Ave & E 68 St,2016
408,3142,40.761227399999996,-73.96094022,1 Ave & E 62 St,2016
409,3143,40.77682863,-73.96388769,5 Ave & E 78 St,2016
410,3144,40.77677702,-73.95900970000001,E 81 St & Park Ave,2016
411,3145,40.77862688,-73.95772073,E 84 St & Park Ave,2016
412,3146,40.77573034,-73.9567526,E 81 St & 3 Ave,2016
413,3147,40.77801203,-73.95407149,E 85 St & 3 Ave,2016
414,3148,40.77565541,-73.95068615,E 84 St & 1 Ave,2016
415,3150,40.77536905,-73.94803392,E 85 St & York Ave,2016
416,3151,40.7728384,-73.94989233,E 81 St & York Ave,2016
417,3152,40.76873687,-73.96119945,3 Ave & E 71 St,2016
418,3153,40.76817547,-73.95910263,E 71 St & 2 Ave,2016
419,3155,40.76440023,-73.96648977,Lexington Ave & E 63 St,2016
420,3156,40.76663814,-73.95348296,E 72 St & York Ave,2016
421,3157,40.77518615,-73.94446054,East End Ave & E 86 St,2016
