,station id,station latitude,station longitude,station name,year
221,485.0,40.75038009,-73.98338988,W 37 St & 5 Ave,2018
222,486.0,40.7462009,-73.98855723,Broadway & W 29 St,2018
223,487.0,40.73314259,-73.97573881,E 20 St & FDR Drive,2018
224,490.0,40.751551,-73.993934,8 Ave & W 33 St,2018
225,491.0,40.74096374,-73.98602213,E 24 St & Park Ave S,2018
226,492.0,40.75019995,-73.99093085,W 33 St & 7 Ave,2018
227,493.0,40.7568001,-73.98291153,W 45 St & 6 Ave,2018
228,494.0,40.74734825,-73.99723551,W 26 St & 8 Ave,2018
229,495.0,40.76269882,-73.99301222,W 47 St & 10 Ave,2018
230,496.0,40.73726186,-73.99238967,E 16 St & 5 Ave,2018
231,497.0,40.73704984,-73.99009296,E 17 St & Broadway,2018
232,498.0,40.74854862,-73.98808416,Broadway & W 32 St,2018
233,499.0,40.76915505,-73.98191841,Broadway & W 60 St,2018
234,500.0,40.76228826,-73.98336183,Broadway & W 51 St,2018
235,501.0,40.744219,-73.97121214,FDR Drive & E 35 St,2018
236,502.0,40.714215,-73.981346,Henry St & Grand St,2018
237,503.0,40.73827428,-73.98751968,E 20 St & Park Ave,2018
238,504.0,40.73221853,-73.98165557,1 Ave & E 16 St,2018
239,505.0,40.74901271,-73.98848395,6 Ave & W 33 St,2018
240,507.0,40.73912601,-73.97973776,E 25 St & 2 Ave,2018
241,508.0,40.76341379,-73.99667444,W 46 St & 11 Ave,2018
242,509.0,40.7454973,-74.00197139,9 Ave & W 22 St,2018
243,513.0,40.768254,-73.988639,W 56 St & 10 Ave,2018
244,514.0,40.76087502,-74.00277668,12 Ave & W 40 St,2018
245,515.0,40.76009437,-73.99461843,W 43 St & 10 Ave,2018
246,516.0,40.75206862,-73.96784384,E 47 St & 1 Ave,2018
247,517.0,40.751581,-73.97791,Pershing Square South,2018
248,518.0,40.74780373,-73.97344190000001,E 39 St & 2 Ave,2018
249,519.0,40.751872999999996,-73.97770600000001,Pershing Square North,2018
250,520.0,40.75992262,-73.97648516,W 52 St & 5 Ave,2018
251,522.0,40.75714758,-73.97207836,E 51 St & Lexington Ave,2018
252,523.0,40.75466591,-73.99138152,W 38 St & 8 Ave,2018
253,524.0,40.75527307,-73.98316936,W 43 St & 6 Ave,2018
254,525.0,40.75594159,-74.0021163,W 34 St & 11 Ave,2018
255,526.0,40.74765947,-73.98490707,E 33 St & 5 Ave,2018
256,528.0,40.74290902,-73.97706058,2 Ave & E 31 St,2018
257,529.0,40.75756989999999,-73.99098507,W 42 St & 8 Ave,2018
258,530.0,40.771522,-73.99054100000001,11 Ave & W 59 St,2018
259,531.0,40.71893904,-73.99266288,Forsyth St & Broome St,2018
260,532.0,40.710451,-73.960876,S 5 Pl & S 5 St,2018
261,533.0,40.75299641,-73.98721619,Broadway & W 38 St,2018
262,534.0,40.70255065,-74.0127234,Water - Whitehall Plaza,2018
263,536.0,40.74144387,-73.97536082,1 Ave & E 30 St,2018
264,537.0,40.74025878,-73.98409214,Lexington Ave & E 24 St,2018
265,539.0,40.71534825,-73.96024116,Metropolitan Ave & Bedford Ave,2018
266,540.0,40.74311555,-73.98215353,Lexington Ave & E 29 St,2018
267,545.0,40.736502,-73.97809472,E 23 St & 1 Ave,2018
268,546.0,40.74444921,-73.98303529,E 30 St & Park Ave S,2018
269,2000.0,40.70255088,-73.98940236,Front St & Washington St,2018
270,2002.0,40.716887,-73.96319799999999,Wythe Ave & Metropolitan Ave,2018
271,2003.0,40.73381219,-73.98054421,1 Ave & E 18 St,2018
272,2005.0,40.70531194,-73.97100056,Railroad Ave & Kay Ave,2018
273,2006.0,40.76590936,-73.97634151,Central Park S & 6 Ave,2018
274,2008.0,40.70569254,-74.01677685,Little West St & 1 Pl,2018
275,2009.0,40.71117444,-73.99682619,Catherine St & Monroe St,2018
276,2010.0,40.72165481,-74.00234737,Grand St & Greene St,2018
277,2012.0,40.739445,-73.97680600000001,E 27 St & 1 Ave,2018
278,2021.0,40.75929124,-73.98859651,W 45 St & 8 Ave,2018
279,2022.0,40.759107,-73.959223,E 60 St & York Ave,2018
280,2023.0,40.75968085,-73.97031366,E 55 St & Lexington Ave,2018
281,3002.0,40.711512,-74.01575600000001,South End Ave & Liberty St,2018
282,3016.0,40.72036775,-73.96165073,Kent Ave & N 7 St,2018
283,3041.0,40.67890679,-73.94142771,Kingston Ave & Herkimer St,2018
284,3042.0,40.6794268,-73.92989109999999,Fulton St & Utica Ave,2018
285,3043.0,40.6814598,-73.934903,Lewis Ave & Decatur St,2018
286,3044.0,40.6800105,-73.938475,Albany Ave & Fulton St,2018
287,3046.0,40.682601,-73.938037,Marcus Garvey Blvd & Macon St,2018
288,3047.0,40.682368700000005,-73.944118,Halsey St & Tompkins Ave,2018
289,3048.0,40.684020000000004,-73.94977,Putnam Ave & Nostrand Ave,2018
290,3049.0,40.68488,-73.96304,Cambridge Pl & Gates Ave,2018
291,3050.0,40.6851532,-73.94111,Putnam Ave & Throop Ave,2018
292,3052.0,40.686312,-73.935775,Lewis Ave & Madison St,2018
293,3053.0,40.6900815,-73.94791500000001,Marcy Ave & Lafayette Ave,2018
294,3054.0,40.6894932,-73.942061,Greene Ave & Throop Ave,2018
295,3055.0,40.68833370000001,-73.950916,Greene Ave & Nostrand Ave,2018
296,3056.0,40.69072549,-73.95133465,Kosciuszko St & Nostrand Ave,2018
297,3057.0,40.69128258,-73.9452416,Kosciuszko St & Tompkins Ave,2018
298,3058.0,40.69237074,-73.93705428,Lewis Ave & Kosciuszko St,2018
299,3059.0,40.693398200000004,-73.939877,Pulaski St & Marcus Garvey Blvd,2018
300,3060.0,40.69425403,-73.94626915,Willoughby Ave & Tompkins Ave,2018
301,3061.0,40.69622937,-73.94371094,Throop Ave & Myrtle Ave,2018
302,3062.0,40.69539817,-73.94954908,Myrtle Ave & Marcy Ave,2018
303,3063.0,40.69527008,-73.95238108,Nostrand Ave & Myrtle Ave,2018
304,3064.0,40.69681963,-73.93756926,Myrtle Ave & Lewis Ave,2018
305,3065.0,40.70029511,-73.95032283,Union Ave & Wallabout St,2018
306,3066.0,40.69957608,-73.94708417,Tompkins Ave & Hopkins St,2018
307,3067.0,40.7016657,-73.9437303,Broadway & Whipple St,2018
308,3068.0,40.7031724,-73.940636,Humboldt St & Varet St,2018
309,3069.0,40.70411791,-73.94818595,Lorimer St & Broadway,2018
310,3070.0,40.70510918,-73.94407279,McKibbin St & Manhattan Ave,2018
311,3071.0,40.70538077,-73.94976519,Boerum St & Broadway,2018
312,3072.0,40.70583339,-73.94644578,Leonard St & Boerum St,2018
313,3074.0,40.70767788,-73.94016171,Montrose Ave & Bushwick Ave,2018
314,3075.0,40.70708701,-73.95796783,Division Ave & Marcy Ave,2018
315,3076.0,40.70870368,-73.9448625,Scholes St & Manhattan Ave,2018
316,3077.0,40.70877084,-73.95095259,Stagg St & Union Ave,2018
317,3078.0,40.70924826,-73.96063149,Broadway & Roebling St,2018
318,3080.0,40.709340000000005,-73.95608,S 4 St & Rodney St,2018
319,3081.0,40.711863,-73.944024,Graham Ave & Grand St,2018
320,3082.0,40.71167351,-73.95141312,Hope St & Union Ave,2018
321,3083.0,40.71247661,-73.94100005,Bushwick Ave & Powers St,2018
322,3086.0,40.715143,-73.944507,Graham Ave & Conselyea St,2018
323,3087.0,40.71413311,-73.95234386,Metropolitan Ave & Meeker Ave,2018
324,3088.0,40.7160751,-73.95202900000001,Union Ave & Jackson St,2018
325,3090.0,40.71774592,-73.95600096,N 8 St & Driggs Ave,2018
326,3091.0,40.71764,-73.94882,Frost St & Meeker St,2018
327,3092.0,40.7190095,-73.95852515,Berry St & N 8 St,2018
328,3093.0,40.71745169,-73.95850939,N 6 St & Bedford Ave,2018
329,3094.0,40.7169811,-73.94485918,Graham Ave & Withers St,2018
330,3095.0,40.71929301,-73.94500379,Graham Ave & Herbert St,2018
331,3096.0,40.71924,-73.95241999999999,Union Ave & N 12 St,2018
332,3100.0,40.72481256,-73.94752622,Nassau Ave & Newell St,2018
333,3101.0,40.72079821,-73.95484712,N 12 St & Bedford Ave,2018
334,3102.0,40.72179134,-73.95041540000001,Driggs Ave & Lorimer St,2018
335,3105.0,40.724055,-73.955736,N 15 St & Wythe Ave,2018
336,3106.0,40.72325,-73.94308000000001,Driggs Ave & N Henry St,2018
337,3107.0,40.72311651,-73.95212324,Bedford Ave & Nassau Ave,2018
338,3108.0,40.725570000000005,-73.94434,Nassau Ave & Russell St,2018
339,3109.0,40.72606,-73.95621,Banker St & Meserole Ave,2018
340,3110.0,40.72708584,-73.95299117,Meserole Ave & Manhattan Ave,2018
341,3112.0,40.72906,-73.95779,Milton St & Franklin St,2018
342,3113.0,40.730259999999994,-73.95394,Greenpoint Ave & Manhattan Ave,2018
343,3115.0,40.73232194,-73.9550858,India St & Manhattan Ave,2018
344,3116.0,40.732659999999996,-73.95826,Huron St & Franklin St,2018
345,3117.0,40.735640000000004,-73.95866,Franklin St & Dupont St,2018
346,3118.0,40.73555,-73.95284000000001,McGuinness Blvd & Eagle St,2018
347,3119.0,40.74232744,-73.95411749,Vernon Blvd & 50 Ave,2018
348,3120.0,40.741609999999994,-73.96044,Center Blvd & Borden Ave,2018
349,3121.0,40.74524768,-73.94733276,Jackson Ave & 46 Rd,2018
350,3122.0,40.74436329,-73.95587325,48 Ave & 5 St,2018
351,3123.0,40.74469738,-73.93540375,31 St & Thomson Ave,2018
352,3124.0,40.74731,-73.95451,46 Ave & 5 St,2018
353,3125.0,40.74708586,-73.94977234,45 Rd & 11 St,2018
354,3126.0,40.74718234,-73.9432635,44 Dr & Jackson Ave,2018
355,3127.0,40.74966,-73.9521,9 St & 44 Rd,2018
356,3128.0,40.75052534,-73.94594845,21 St & 43 Ave,2018
357,3129.0,40.75110165,-73.94073717,Queens Plaza North & Crescent St,2018
358,3130.0,40.75325964,-73.94335788,21 St & Queens Plaza North,2018
359,3131.0,40.7671284,-73.96224618,E 68 St & 3 Ave,2018
360,3132.0,40.76350532,-73.97109243,E 59 St & Madison Ave,2018
361,3134.0,40.76312584,-73.96526895,3 Ave & E 62 St,2018
362,3135.0,40.77112927,-73.95772297,E 75 St & 3 Ave,2018
363,3136.0,40.766368,-73.971518,5 Ave & E 63 St,2018
364,3137.0,40.77282817,-73.96685276,5 Ave & E 73 St,2018
365,3139.0,40.77118288,-73.96409422,E 72 St & Park Ave,2018
366,3140.0,40.77140426,-73.9535166,1 Ave & E 78 St,2018
367,3141.0,40.76500525,-73.95818491,1 Ave & E 68 St,2018
368,3142.0,40.761227399999996,-73.96094022,1 Ave & E 62 St,2018
369,3143.0,40.77632142,-73.96427393,5 Ave & E 78 St,2018
370,3144.0,40.77677702,-73.95900970000001,E 81 St & Park Ave,2018
371,3145.0,40.77862688,-73.95772073,E 84 St & Park Ave,2018
372,3146.0,40.77573034,-73.9567526,E 81 St & 3 Ave,2018
373,3147.0,40.77801203,-73.95407149,E 85 St & 3 Ave,2018
374,3148.0,40.77565541,-73.95068615,E 84 St & 1 Ave,2018
375,3150.0,40.77536905,-73.94803392,E 85 St & York Ave,2018
376,3151.0,40.7728384,-73.94989233,E 81 St & York Ave,2018
377,3152.0,40.76873687,-73.96119945,3 Ave & E 71 St,2018
378,3153.0,40.76817547,-73.95910263,E 71 St & 2 Ave,2018
379,3155.0,40.76440023,-73.96648977,Lexington Ave & E 63 St,2018
380,3156.0,40.76663814,-73.95348296,E 72 St & York Ave,2018
381,3157.0,40.77518615,-73.94446054,East End Ave & E 86 St,2018
382,3158.0,40.77163851,-73.98261428,W 63 St & Broadway,2018
383,3159.0,40.77492513,-73.98266566,W 67 St & Broadway,2018
384,3160.0,40.77896784,-73.97374737,Central Park West & W 76 St,2018
385,3161.0,40.78018397,-73.97728533,W 76 St & Columbus Ave,2018
386,3162.0,40.78339981,-73.98093133,W 78 St & Broadway,2018
387,3163.0,40.7734066,-73.97782542,Central Park West & W 68 St,2018
388,3164.0,40.7770575,-73.97898475,Columbus Ave & W 72 St,2018
389,3165.0,40.77579377,-73.97620574,Central Park West & W 72 St,2018
390,3166.0,40.78057799,-73.98562431,Riverside Dr & W 72 St,2018
391,3167.0,40.77966809,-73.98093045,Amsterdam Ave & W 73 St,2018
392,3168.0,40.78472675,-73.96961715,Central Park West & W 85 St,2018
393,3169.0,40.78720869,-73.98128127,Riverside Dr & W 82 St,2018
394,3170.0,40.78499979,-73.97283406,W 84 St & Columbus Ave,2018
395,3171.0,40.78524672,-73.97667321,Amsterdam Ave & W 82 St,2018
396,3172.0,40.7785669,-73.97754961,W 74 St & Columbus Ave,2018
