,station id,station latitude,station longitude,station name
101,335.0,40.72903917,-73.99404649,Washington Pl & Broadway
102,336.0,40.73047747,-73.99906065,Sullivan St & Washington Sq
103,337.0,40.703799200000006,-74.00838676,Old Slip & Front St
104,339.0,40.72580614,-73.97422494,Avenue D & E 12 St
105,340.0,40.71269042,-73.98776323,Madison St & Clinton St
106,341.0,40.71782143,-73.97628939,Stanton St & Mangin St
107,342.0,40.71739973,-73.98016555,Columbia St & Rivington St
108,343.0,40.69794,-73.96986848,Clinton Ave & Flushing Ave
109,344.0,40.6851443,-73.95380904,Monroe St & Bedford Ave
110,345.0,40.73649403,-73.99704374,W 13 St & 6 Ave
111,346.0,40.73652889,-74.00618026,Bank St & Hudson St
112,347.0,40.728846000000004,-74.00859100000001,Greenwich St & W Houston St
113,349.0,40.71850211,-73.98329859,Rivington St & Ridge St
114,350.0,40.71559509,-73.9870295,Clinton St & Grand St
115,351.0,40.70530954,-74.00612572,Front St & Maiden Ln
116,353.0,40.68539567,-73.97431458,S Portland Ave & Hanson Pl
117,354.0,40.69363137,-73.96223558,Emerson Pl & Myrtle Ave
118,355.0,40.71602118,-73.99974372,Bayard St & Baxter St
119,356.0,40.71622644,-73.98261206,Bialystoker Pl & Delancey St
120,357.0,40.73261787,-73.99158043,E 11 St & Broadway
121,358.0,40.73291553,-74.00711384,Christopher St & Greenwich St
122,359.0,40.75510267,-73.97498696,E 47 St & Park Ave
123,360.0,40.70717936,-74.00887308,William St & Pine St
124,361.0,40.71605866,-73.99190759,Allen St & Hester St
125,362.0,40.75172632,-73.98753523,Broadway & W 37 St
126,363.0,40.70834698,-74.01713445,West Thames St
127,364.0,40.68900443,-73.96023854,Lafayette Ave & Classon Ave
128,365.0,40.68223166,-73.9614583,Fulton St & Grand Ave
129,366.0,40.693261,-73.968896,Clinton Ave & Myrtle Ave
130,368.0,40.73038599,-74.00214988,Carmine St & 6 Ave
131,369.0,40.73224119,-74.00026394,Washington Pl & 6 Ave
132,372.0,40.69454609,-73.95801365,Franklin Ave & Myrtle Ave
133,373.0,40.69331716,-73.95381995,Willoughby Ave & Walworth St
134,376.0,40.70862144,-74.00722156,John St & William St
135,377.0,40.72243797,-74.00566443,6 Ave & Canal St
136,379.0,40.749156,-73.9916,W 31 St & 7 Ave
137,380.0,40.73401143,-74.00293877,W 4 St & 7 Ave S
138,382.0,40.73492695,-73.99200509,University Pl & E 14 St
139,383.0,40.735238,-74.000271,Greenwich Ave & Charles St
140,386.0,40.71494807,-74.00234482,Centre St & Worth St
141,387.0,40.71273266,-74.0046073,Centre St & Chambers St
142,388.0,40.74971775,-74.00295035,W 26 St & 10 Ave
143,389.0,40.71044554,-73.96525063,Broadway & Berry St
144,390.0,40.69221589,-73.9842844,Duffield St & Willoughby St
145,391.0,40.69760127,-73.99344559,Clark St & Henry St
146,392.0,40.695065,-73.987167,Jay St & Tech Pl
147,393.0,40.72299208,-73.97995466,E 5 St & Avenue C
148,394.0,40.72521311,-73.97768752,E 9 St & Avenue C
149,396.0,40.68034242,-73.95576894,Lefferts Pl & Franklin Ave
150,397.0,40.68415748,-73.96922273,Fulton St & Clermont Ave
151,398.0,40.69165183,-73.99997859999999,Atlantic Ave & Furman St
152,399.0,40.68851534,-73.9647628,Lafayette Ave & St James Pl
153,400.0,40.71926081,-73.98178024,Pitt St & Stanton St
154,401.0,40.72019576,-73.98997825,Allen St & Rivington St
155,402.0,40.740343200000005,-73.98955109,Broadway & E 22 St
156,403.0,40.72502876,-73.99069656,E 2 St & 2 Ave
157,405.0,40.739323,-74.008119,Washington St & Gansevoort St
158,406.0,40.69512845,-73.99595065,Hicks St & Montague St
159,407.0,40.700469,-73.991454,Henry St & Poplar St
160,408.0,40.71076228,-73.99400398,Market St & Cherry St
161,409.0,40.6906495,-73.95643107,DeKalb Ave & Skillman St
162,410.0,40.72066442,-73.98517977,Suffolk St & Stanton St
163,411.0,40.72228087,-73.97668709,E 6 St & Avenue D
164,412.0,40.715815500000005,-73.99422366,Forsyth St & Canal St
165,414.0,40.70281858,-73.98765762,Pearl St & Anchorage Pl
166,415.0,40.7047177,-74.00926027,Pearl St & Hanover Square
167,416.0,40.68753406,-73.97265183,Cumberland St & Lafayette Ave
168,417.0,40.71291224,-74.01020234,Barclay St & Church St
169,418.0,40.70224,-73.982578,Front St & Gold St
170,419.0,40.69580705,-73.97355569,Carlton Ave & Park Ave
171,420.0,40.68764484,-73.96968902,Clermont Ave & Lafayette Ave
172,421.0,40.69573398,-73.97129668,Clermont Ave & Park Ave
173,422.0,40.770513,-73.988038,W 59 St & 10 Ave
174,423.0,40.76584941,-73.98690506,W 54 St & 9 Ave
175,426.0,40.71754834,-74.01322069,West St & Chambers St
176,427.0,40.701907,-74.013942,Bus Slip & State St
177,432.0,40.72621788,-73.98379855,E 7 St & Avenue A
178,433.0,40.72955361,-73.98057249,E 13 St & Avenue A
179,435.0,40.74173969,-73.99415556,W 21 St & 6 Ave
180,436.0,40.68216564,-73.95399026,Hancock St & Bedford Ave
181,437.0,40.68098339,-73.95004798,Macon St & Nostrand Ave
182,438.0,40.72779126,-73.98564945,St Marks Pl & 1 Ave
183,440.0,40.75255434,-73.97282625,E 45 St & 3 Ave
184,441.0,40.756014,-73.967416,E 52 St & 2 Ave
185,442.0,40.746646999999996,-73.993915,W 27 St & 7 Ave
186,443.0,40.70853074,-73.96408963,Bedford Ave & S 9 St
187,445.0,40.72740794,-73.98142006,E 10 St & Avenue A
188,446.0,40.74487634,-73.99529885,W 24 St & 7 Ave
189,447.0,40.76370739,-73.9851615,8 Ave & W 52 St
190,448.0,40.75660359,-73.9979009,W 37 St & 10 Ave
191,450.0,40.76227205,-73.98788205,W 49 St & 8 Ave
192,453.0,40.74475148,-73.99915362,W 22 St & 8 Ave
193,454.0,40.75455731,-73.96592976,E 51 St & 1 Ave
194,455.0,40.75001986,-73.96905301,1 Ave & E 44 St
195,456.0,40.75971079999999,-73.97402311,E 53 St & Madison Ave
196,457.0,40.76695317,-73.98169333,Broadway & W 58 St
197,458.0,40.751396,-74.00522600000001,11 Ave & W 27 St
198,459.0,40.746745000000004,-74.007756,W 20 St & 11 Ave
199,460.0,40.71285887,-73.96590294,S 4 St & Wythe Ave
200,461.0,40.73587678,-73.98205027,E 20 St & 2 Ave
201,462.0,40.74691959,-74.00451887,W 22 St & 10 Ave
202,465.0,40.75513557,-73.98658032,Broadway & W 41 St
203,466.0,40.74395411,-73.99144871,W 25 St & 6 Ave
204,467.0,40.68312489,-73.97895137,Dean St & 4 Ave
205,468.0,40.7652654,-73.98192338,Broadway & W 56 St
206,469.0,40.76344058,-73.98268129,Broadway & W 53 St
207,470.0,40.74345335,-74.00004031,W 20 St & 8 Ave
208,471.0,40.71286844,-73.95698119,Grand St & Havemeyer St
209,472.0,40.745712100000006,-73.98194829,E 32 St & Park Ave
210,473.0,40.72110063,-73.99192540000001,Rivington St & Chrystie St
211,474.0,40.7451677,-73.98683077,5 Ave & E 29 St
212,476.0,40.74394314,-73.97966069,E 31 St & 3 Ave
213,477.0,40.75640548,-73.9900262,W 41 St & 8 Ave
214,478.0,40.76030096,-73.99884222,11 Ave & W 41 St
215,479.0,40.76019252,-73.9912551,9 Ave & W 45 St
216,480.0,40.76669671,-73.99061728,W 53 St & 10 Ave
217,481.0,40.71260486,-73.96264403,S 3 St & Bedford Ave
218,482.0,40.73935542,-73.99931783,W 15 St & 7 Ave
219,483.0,40.73223272,-73.98889957,E 12 St & 3 Ave
220,484.0,40.75500254,-73.98014437,W 44 St & 5 Ave
221,485.0,40.75038009,-73.98338988,W 37 St & 5 Ave
222,486.0,40.7462009,-73.98855723,Broadway & W 29 St
223,487.0,40.73314259,-73.97573881,E 20 St & FDR Drive
224,490.0,40.751551,-73.993934,8 Ave & W 33 St
225,491.0,40.74096374,-73.98602213,E 24 St & Park Ave S
226,492.0,40.75019995,-73.99093085,W 33 St & 7 Ave
227,493.0,40.7568001,-73.98291153,W 45 St & 6 Ave
228,494.0,40.74734825,-73.99723551,W 26 St & 8 Ave
229,495.0,40.76269882,-73.99301222,W 47 St & 10 Ave
230,496.0,40.73726186,-73.99238967,E 16 St & 5 Ave
231,497.0,40.73704984,-73.99009296,E 17 St & Broadway
232,498.0,40.74854862,-73.98808416,Broadway & W 32 St
233,499.0,40.76915505,-73.98191841,Broadway & W 60 St
234,500.0,40.76228826,-73.98336183,Broadway & W 51 St
235,501.0,40.744219,-73.97121214,FDR Drive & E 35 St
236,502.0,40.714215,-73.981346,Henry St & Grand St
237,503.0,40.73827428,-73.98751968,E 20 St & Park Ave
238,504.0,40.73221853,-73.98165557,1 Ave & E 16 St
239,505.0,40.74901271,-73.98848395,6 Ave & W 33 St
240,507.0,40.73912601,-73.97973776,E 25 St & 2 Ave
241,508.0,40.76341379,-73.99667444,W 46 St & 11 Ave
242,509.0,40.7454973,-74.00197139,9 Ave & W 22 St
243,513.0,40.768254,-73.988639,W 56 St & 10 Ave
244,514.0,40.76087502,-74.00277668,12 Ave & W 40 St
245,515.0,40.76009437,-73.99461843,W 43 St & 10 Ave
246,516.0,40.75206862,-73.96784384,E 47 St & 1 Ave
247,517.0,40.751581,-73.97791,Pershing Square South
248,518.0,40.74780373,-73.97344190000001,E 39 St & 2 Ave
249,519.0,40.751872999999996,-73.97770600000001,Pershing Square North
250,520.0,40.75992262,-73.97648516,W 52 St & 5 Ave
251,522.0,40.75714758,-73.97207836,E 51 St & Lexington Ave
252,523.0,40.75466591,-73.99138152,W 38 St & 8 Ave
253,524.0,40.75527307,-73.98316936,W 43 St & 6 Ave
254,525.0,40.75594159,-74.0021163,W 34 St & 11 Ave
255,526.0,40.74765947,-73.98490707,E 33 St & 5 Ave
256,528.0,40.74290902,-73.97706058,2 Ave & E 31 St
257,529.0,40.75756989999999,-73.99098507,W 42 St & 8 Ave
258,530.0,40.771522,-73.99054100000001,11 Ave & W 59 St
259,531.0,40.71893904,-73.99266288,Forsyth St & Broome St
260,532.0,40.710451,-73.960876,S 5 Pl & S 5 St
261,533.0,40.75299641,-73.98721619,Broadway & W 38 St
262,534.0,40.70255065,-74.0127234,Water - Whitehall Plaza
263,536.0,40.74144387,-73.97536082,1 Ave & E 30 St
264,537.0,40.74025878,-73.98409214,Lexington Ave & E 24 St
265,539.0,40.71534825,-73.96024116,Metropolitan Ave & Bedford Ave
266,540.0,40.74311555,-73.98215353,Lexington Ave & E 29 St
267,545.0,40.736502,-73.97809472,E 23 St & 1 Ave
268,546.0,40.74444921,-73.98303529,E 30 St & Park Ave S
269,2000.0,40.70255088,-73.98940236,Front St & Washington St
270,2002.0,40.716887,-73.96319799999999,Wythe Ave & Metropolitan Ave
271,2003.0,40.73381219,-73.98054421,1 Ave & E 18 St
272,2005.0,40.70531194,-73.97100056,Railroad Ave & Kay Ave
273,2006.0,40.76590936,-73.97634151,Central Park S & 6 Ave
274,2008.0,40.70569254,-74.01677685,Little West St & 1 Pl
275,2009.0,40.71117444,-73.99682619,Catherine St & Monroe St
276,2010.0,40.72165481,-74.00234737,Grand St & Greene St
277,2012.0,40.739445,-73.97680600000001,E 27 St & 1 Ave
278,2021.0,40.75929124,-73.98859651,W 45 St & 8 Ave
279,2022.0,40.759107,-73.959223,E 60 St & York Ave
280,2023.0,40.75968085,-73.97031366,E 55 St & Lexington Ave
281,3002.0,40.711512,-74.01575600000001,South End Ave & Liberty St
282,3016.0,40.72036775,-73.96165073,Kent Ave & N 7 St
283,3041.0,40.67890679,-73.94142771,Kingston Ave & Herkimer St
284,3042.0,40.6794268,-73.92989109999999,Fulton St & Utica Ave
285,3043.0,40.6814598,-73.934903,Lewis Ave & Decatur St
286,3044.0,40.6800105,-73.938475,Albany Ave & Fulton St
287,3046.0,40.682601,-73.938037,Marcus Garvey Blvd & Macon St
288,3047.0,40.682368700000005,-73.944118,Halsey St & Tompkins Ave
289,3048.0,40.684020000000004,-73.94977,Putnam Ave & Nostrand Ave
290,3049.0,40.68488,-73.96304,Cambridge Pl & Gates Ave
291,3050.0,40.6851532,-73.94111,Putnam Ave & Throop Ave
292,3052.0,40.686312,-73.935775,Lewis Ave & Madison St
293,3053.0,40.6900815,-73.94791500000001,Marcy Ave & Lafayette Ave
294,3054.0,40.6894932,-73.942061,Greene Ave & Throop Ave
295,3055.0,40.68833370000001,-73.950916,Greene Ave & Nostrand Ave
296,3056.0,40.69072549,-73.95133465,Kosciuszko St & Nostrand Ave
297,3057.0,40.69128258,-73.9452416,Kosciuszko St & Tompkins Ave
298,3058.0,40.69237074,-73.93705428,Lewis Ave & Kosciuszko St
299,3059.0,40.693398200000004,-73.939877,Pulaski St & Marcus Garvey Blvd
300,3060.0,40.69425403,-73.94626915,Willoughby Ave & Tompkins Ave
301,3061.0,40.69622937,-73.94371094,Throop Ave & Myrtle Ave
302,3062.0,40.69539817,-73.94954908,Myrtle Ave & Marcy Ave
303,3063.0,40.69527008,-73.95238108,Nostrand Ave & Myrtle Ave
304,3064.0,40.69681963,-73.93756926,Myrtle Ave & Lewis Ave
305,3065.0,40.70029511,-73.95032283,Union Ave & Wallabout St
306,3066.0,40.69957608,-73.94708417,Tompkins Ave & Hopkins St
307,3067.0,40.7016657,-73.9437303,Broadway & Whipple St
308,3068.0,40.7031724,-73.940636,Humboldt St & Varet St
309,3069.0,40.70411791,-73.94818595,Lorimer St & Broadway
310,3070.0,40.70510918,-73.94407279,McKibbin St & Manhattan Ave
311,3071.0,40.70538077,-73.94976519,Boerum St & Broadway
312,3072.0,40.70583339,-73.94644578,Leonard St & Boerum St
313,3074.0,40.70767788,-73.94016171,Montrose Ave & Bushwick Ave
314,3075.0,40.70708701,-73.95796783,Division Ave & Marcy Ave
315,3076.0,40.70870368,-73.9448625,Scholes St & Manhattan Ave
316,3077.0,40.70877084,-73.95095259,Stagg St & Union Ave
317,3078.0,40.70924826,-73.96063149,Broadway & Roebling St
318,3080.0,40.709340000000005,-73.95608,S 4 St & Rodney St
319,3081.0,40.711863,-73.944024,Graham Ave & Grand St
320,3082.0,40.71167351,-73.95141312,Hope St & Union Ave
321,3083.0,40.71247661,-73.94100005,Bushwick Ave & Powers St
322,3086.0,40.715143,-73.944507,Graham Ave & Conselyea St
323,3087.0,40.71413311,-73.95234386,Metropolitan Ave & Meeker Ave
324,3088.0,40.7160751,-73.95202900000001,Union Ave & Jackson St
325,3090.0,40.71774592,-73.95600096,N 8 St & Driggs Ave
326,3091.0,40.71764,-73.94882,Frost St & Meeker St
327,3092.0,40.7190095,-73.95852515,Berry St & N 8 St
328,3093.0,40.71745169,-73.95850939,N 6 St & Bedford Ave
329,3094.0,40.7169811,-73.94485918,Graham Ave & Withers St
330,3095.0,40.71929301,-73.94500379,Graham Ave & Herbert St
331,3096.0,40.71924,-73.95241999999999,Union Ave & N 12 St
332,3100.0,40.72481256,-73.94752622,Nassau Ave & Newell St
333,3101.0,40.72079821,-73.95484712,N 12 St & Bedford Ave
334,3102.0,40.72179134,-73.95041540000001,Driggs Ave & Lorimer St
335,3105.0,40.724055,-73.955736,N 15 St & Wythe Ave
336,3106.0,40.72325,-73.94308000000001,Driggs Ave & N Henry St
337,3107.0,40.72311651,-73.95212324,Bedford Ave & Nassau Ave
338,3108.0,40.725570000000005,-73.94434,Nassau Ave & Russell St
339,3109.0,40.72606,-73.95621,Banker St & Meserole Ave
340,3110.0,40.72708584,-73.95299117,Meserole Ave & Manhattan Ave
341,3112.0,40.72906,-73.95779,Milton St & Franklin St
342,3113.0,40.730259999999994,-73.95394,Greenpoint Ave & Manhattan Ave
343,3115.0,40.73232194,-73.9550858,India St & Manhattan Ave
344,3116.0,40.732659999999996,-73.95826,Huron St & Franklin St
345,3117.0,40.735640000000004,-73.95866,Franklin St & Dupont St
346,3118.0,40.73555,-73.95284000000001,McGuinness Blvd & Eagle St
347,3119.0,40.74232744,-73.95411749,Vernon Blvd & 50 Ave
348,3120.0,40.741609999999994,-73.96044,Center Blvd & Borden Ave
349,3121.0,40.74524768,-73.94733276,Jackson Ave & 46 Rd
350,3122.0,40.74436329,-73.95587325,48 Ave & 5 St
351,3123.0,40.74469738,-73.93540375,31 St & Thomson Ave
352,3124.0,40.74731,-73.95451,46 Ave & 5 St
353,3125.0,40.74708586,-73.94977234,45 Rd & 11 St
354,3126.0,40.74718234,-73.9432635,44 Dr & Jackson Ave
355,3127.0,40.74966,-73.9521,9 St & 44 Rd
356,3128.0,40.75052534,-73.94594845,21 St & 43 Ave
357,3129.0,40.75110165,-73.94073717,Queens Plaza North & Crescent St
358,3130.0,40.75325964,-73.94335788,21 St & Queens Plaza North
359,3131.0,40.7671284,-73.96224618,E 68 St & 3 Ave
360,3132.0,40.76350532,-73.97109243,E 59 St & Madison Ave
361,3134.0,40.76312584,-73.96526895,3 Ave & E 62 St
362,3135.0,40.77112927,-73.95772297,E 75 St & 3 Ave
363,3136.0,40.766368,-73.971518,5 Ave & E 63 St
364,3137.0,40.77282817,-73.96685276,5 Ave & E 73 St
365,3139.0,40.77118288,-73.96409422,E 72 St & Park Ave
366,3140.0,40.77140426,-73.9535166,1 Ave & E 78 St
367,3141.0,40.76500525,-73.95818491,1 Ave & E 68 St
368,3142.0,40.761227399999996,-73.96094022,1 Ave & E 62 St
369,3143.0,40.77632142,-73.96427393,5 Ave & E 78 St
370,3144.0,40.77677702,-73.95900970000001,E 81 St & Park Ave
371,3145.0,40.77862688,-73.95772073,E 84 St & Park Ave
372,3146.0,40.77573034,-73.9567526,E 81 St & 3 Ave
373,3147.0,40.77801203,-73.95407149,E 85 St & 3 Ave
374,3148.0,40.77565541,-73.95068615,E 84 St & 1 Ave
375,3150.0,40.77536905,-73.94803392,E 85 St & York Ave
376,3151.0,40.7728384,-73.94989233,E 81 St & York Ave
377,3152.0,40.76873687,-73.96119945,3 Ave & E 71 St
378,3153.0,40.76817547,-73.95910263,E 71 St & 2 Ave
379,3155.0,40.76440023,-73.96648977,Lexington Ave & E 63 St
380,3156.0,40.76663814,-73.95348296,E 72 St & York Ave
381,3157.0,40.77518615,-73.94446054,East End Ave & E 86 St
382,3158.0,40.77163851,-73.98261428,W 63 St & Broadway
383,3159.0,40.77492513,-73.98266566,W 67 St & Broadway
384,3160.0,40.77896784,-73.97374737,Central Park West & W 76 St
385,3161.0,40.78018397,-73.97728533,W 76 St & Columbus Ave
386,3162.0,40.78339981,-73.98093133,W 78 St & Broadway
387,3163.0,40.7734066,-73.97782542,Central Park West & W 68 St
388,3164.0,40.7770575,-73.97898475,Columbus Ave & W 72 St
389,3165.0,40.77579377,-73.97620574,Central Park West & W 72 St
390,3166.0,40.78057799,-73.98562431,Riverside Dr & W 72 St
391,3167.0,40.77966809,-73.98093045,Amsterdam Ave & W 73 St
392,3168.0,40.78472675,-73.96961715,Central Park West & W 85 St
393,3169.0,40.78720869,-73.98128127,Riverside Dr & W 82 St
394,3170.0,40.78499979,-73.97283406,W 84 St & Columbus Ave
395,3171.0,40.78524672,-73.97667321,Amsterdam Ave & W 82 St
396,3172.0,40.7785669,-73.97754961,W 74 St & Columbus Ave
397,3173.0,40.77750703,-73.98888588,Riverside Blvd & W 67 St
398,3175.0,40.77748046,-73.98288594,W 70 St & Amsterdam Ave
399,3177.0,40.7867947,-73.977112,W 84 St & Broadway
400,3178.0,40.78414472,-73.98362492,Riverside Dr & W 78 St
401,3179.0,40.698617,-73.941342,Park Ave & Marcus Garvey Blvd
402,3180.0,40.69878,-73.99712,Brooklyn Bridge Park - Pier 2
403,3182.0,40.686931,-74.016966,Yankee Ferry Terminal
404,3183.0,40.7162469,-74.0334588,Exchange Place
405,3184.0,40.7141454,-74.0335519,Paulus Hook
406,3187.0,40.721123600000006,-74.03805095,Warren St
407,3191.0,40.71821129999999,-74.08363940000001,Union St
408,3192.0,40.711242299999995,-74.0557013,Liberty Light Rail
409,3198.0,40.74871595,-74.04044329999999,Heights Elevator
410,3199.0,40.728744799999994,-74.03210820000001,Newport Pkwy
411,3214.0,40.712774200000005,-74.03648570000001,Essex Light Rail
412,3221.0,40.743,-73.93561,47 Ave & 31 St
413,3223.0,40.75899656,-73.96865398,E 55 St & 3 Ave
414,3226.0,40.78275,-73.97137,W 82 St & Central Park West
415,3231.0,40.767800799999996,-73.96592081,E 67 St & Park Ave
416,3232.0,40.68962189,-73.98304269,Bond St & Fulton St
417,3233.0,40.75724568,-73.97805914,E 48 St & 5 Ave
418,3235.0,40.75216528,-73.97992194,E 41 St & Madison Ave
419,3236.0,40.75898481,-73.99379969,W 42 St & Dyer Ave
420,3239.0,40.64653837,-74.01658773,Bressler
421,3240.0,40.75903008,-73.9938587,NYCBS Depot BAL - DYR
422,3241.0,40.686203000000006,-73.944694,Monroe St & Tompkins Ave
423,3242.0,40.69102926,-73.99183363,Schermerhorn St & Court St
424,3243.0,40.75892386,-73.96226227,E 58 St & 1 Ave
425,3244.0,40.73143724,-73.99490342,University Pl & E 8 St
426,3245.0,40.71644423,-73.98233056,NYCBS DEPOT - DELANCEY
427,3249.0,40.68035608,-73.9476791,Verona Pl & Fulton St
428,3254.0,40.69231661,-74.01486576,Soissons Landing
429,3255.0,40.75058535,-73.99468482,8 Ave & W 31 St
430,3256.0,40.72771408,-74.01129574,Pier 40 - Hudson River Park
431,3258.0,40.75018156,-74.00218427,W 27 St & 10 Ave
432,3259.0,40.74937024,-73.99923384,9 Ave & W 28 St
